49.7	0.000000126	3.37E-08	0.000000338	5.43E-08	0.000000731	7.94E-08	0.000000775	0.000000127
145.05	0.000000322	3.38E-08	0.000000588	0.000000036	0.000000826	6.35E-08	0.00000063	7.76E-08
19.4	6.83E-08	1.15E-08	9.27E-08	1.13E-08	9.28E-08	2.11E-08	5.42E-08	1.89E-08
27.46	0.000000291	4.25E-08	0.000000541	4.76E-08	0.000000774	7.58E-08	0.0000006	0.000000092
88.12	0.000000258	2.88E-08	0.000000507	0.000000033	0.000000773	5.52E-08	0.000000629	7.19E-08
0.45	2.72E-09	1.78E-09	1.16E-08	3.3E-09	1.74E-08	0.000000006	1.25E-08	
144	0.00000034	4.96E-08	0.000000537	5.13E-08	0.000000641	9.11E-08	0.000000431	9.41E-08
2.38	1.42E-08	4.1E-09	3.59E-08	5.89E-09	2.59E-08	0.000000009	8.94E-09	
37.72	0.000000119	1.98E-08	0.00000014	0.000000024	4.51E-08	2.81E-08	1.63E-08	
12.06	0.000000194	0.000000014	0.000000498	1.51E-08	0.000000821	2.54E-08	0.000000537	3.98E-08
104.12	0.000000726	6.15E-08	0.000000807	4.86E-08	0.000000641	7.81E-08	0.000000312	5.92E-08
24.82	0.000000109	1.76E-08	9.17E-08	1.77E-08	5.27E-08	2.15E-08	1.97E-08	1.22E-08
35.73	4.05E-08	1.27E-08	8.87E-08	0.000000016	0.000000153	2.87E-08	0.000000137	4.18E-08
49.98	0.000000241	2.57E-08	0.000000482	3.02E-08	0.00000075	4.88E-08	0.00000062	6.42E-08
181.7	0.000000515	3.78E-08	0.00000111	4.74E-08	0.0000019	7.92E-08	0.00000168	0.000000113
0.153	4.22E-10	2.16E-10	2.28E-09	8.81E-10	0.000000003	1.49E-09	1.38E-09	
18.29	9.15E-08	1.18E-08	0.000000137	1.22E-08	0.000000155	2.16E-08	9.94E-08	2.11E-08
16.24	6.04E-08	1.29E-08	9.09E-08	1.34E-08	0.000000102	2.52E-08	6.58E-08	2.48E-08
53.42	9.74E-08	1.67E-08	0.000000195	2.02E-08	0.000000303	3.58E-08	0.00000025	4.62E-08
43.16	0.000000649	5.06E-08	0.00000108	4.08E-08	0.00000114	0.000000055	0.000000552	8.62E-08
80	0.000000205	4.01E-08	0.000000314	4.02E-08	0.00000036	6.93E-08	0.000000235	6.94E-08
156.29	0.000000581	9.97E-08	0.000000734	9.42E-08	0.000000675	0.000000162	0.00000037	0.000000136
4.54	0.000000186	1.14E-08	0.000000373	1.35E-08	0.000000583	2.14E-08	0.000000483	2.82E-08
0.09	0.000000009	2.42E-09	2.45E-08	3.15E-09	3.19E-08	5.14E-09	1.12E-08	4.34E-09
190.63	0.000000397	4.07E-08	0.000000533	0.000000037	0.000000526	6.49E-08	0.000000305	5.81E-08
26.04	0.000000149	2.53E-08	0.000000291	2.96E-08	0.00000044	5.09E-08	0.000000356	6.48E-08
24	4.55E-08	7.09E-09	0.000000062	6.57E-09	6.23E-08	1.17E-08	3.66E-08	1.06E-08
21	0.000000146	3.34E-08	0.000000231	3.36E-08	0.000000276	5.47E-08	0.000000186	5.68E-08
4.02	4.92E-08	6.85E-09	0.000000055	6.38E-09	4.41E-08	9.63E-09	2.16E-08	7.11E-09
46.53	0.000000106	1.99E-08	0.000000251	2.41E-08	0.000000323	3.94E-08	0.000000141	5.68E-08
0.06	1.61E-09	6.02E-10	3.54E-09	8.23E-10	6.11E-09	1.49E-09	5.46E-09	0.000000002
37.2	0.000000294	6.31E-08	0.000000538	7.15E-08	0.000000758	0.00000011	0.00000058	0.00000013
13.38	5.11E-08	1.08E-08	9.57E-08	1.53E-08	6.79E-08	2.44E-08	3.43E-08	
64	0.000000469	3.19E-08	0.000000961	0.000000038	0.00000154	6.09E-08	0.0000013	8.27E-08
93.28	0.000000424	5.36E-08	0.000000695	0.000000054	0.000000862	9.05E-08	0.000000598	9.82E-08
4.5	1.18E-08	3.59E-09	0.000000026	4.88E-09	4.54E-08	9.25E-09	4.09E-08	1.28E-08
136.85	0.000000825	4.89E-08	0.00000124	4.23E-08	0.00000139	6.71E-08	0.000000895	6.99E-08
9.01	2.46E-08	0.000000007	4.42E-08	8.17E-09	6.08E-08	0.000000015	4.56E-08	1.71E-08
1.3	6.78E-09	2.1E-09	1.64E-08	0.000000003	3.18E-08	5.39E-09	0.000000031	8.21E-09
71.06	0.00000012	2.14E-08	0.000000207	2.39E-08	0.000000272	0.000000043	0.000000198	4.77E-08
1.4	0.000000138	8.31E-09	0.000000272	9.36E-09	0.000000414	1.41E-08	0.000000336	1.87E-08
39.91	0.000000101	2.07E-08	0.000000206	2.54E-08	0.000000328	4.15E-08	0.000000276	5.43E-08
115.4	8.39E-08	1.95E-08	0.000000166	2.32E-08	0.000000256	4.52E-08	0.000000209	5.83E-08
19	2.34E-08	9.2E-09	5.04E-08	1.14E-08	8.51E-08	2.04E-08	7.49E-08	2.91E-08
54.38	0.00000145	5.83E-08	0.0000035	8.25E-08	0.00000671	0.000000114	0.00000649	0.000000175
14.22	8.23E-08	9.94E-09	0.000000112	9.1E-09	0.000000112	1.64E-08	6.56E-08	1.49E-08
115.62	0.000000132	2.37E-08	0.000000192	2.46E-08	0.000000208	0.000000045	0.000000129	4.25E-08
21.14	0.000000234	1.71E-08	0.000000397	1.66E-08	0.000000512	0.000000027	0.000000366	3.15E-08
13.21	0.000000172	1.47E-08	0.000000357	1.55E-08	0.000000446	2.34E-08	0.000000223	3.78E-08
58.83	0.00000012	2.33E-08	0.000000302	0.000000033	0.000000602	5.45E-08	0.000000604	8.77E-08
122.21	0.000000277	3.57E-08	0.000000532	0.00000004	0.000000611	6.21E-08	0.000000285	9.46E-08
104.83	0.000000276	5.12E-08	0.000000552	6.21E-08	0.000000857	0.000000103	0.000000707	0.000000132
16.86	0.00000372	0.000000185	0.00000614	0.000000122	0.00000686	0.000000138	0.00000381	0.000000147
658.2	0.00000215	4.71E-08	0.0000037	6.17E-08	0.00000483	0.000000109	0.00000349	0.000000112
172.16	0.000000396	4.27E-08	0.000000619	4.07E-08	0.000000727	7.28E-08	0.000000483	7.62E-08
69.52	0.000000137	3.04E-08	0.000000236	3.22E-08	0.000000312	5.39E-08	0.000000227	6.12E-08
139.46	0.000000335	3.91E-08	0.000000772	4.45E-08	0.00000114	7.18E-08	0.000000688	0.000000129
7.55	0.000000127	1.17E-08	0.000000246	1.18E-08	0.000000304	1.79E-08	0.000000165	2.88E-08
242.18	0.00000101	9.86E-08	0.00000187	0.000000109	0.00000268	0.000000165	0.00000207	0.000000202
118.2	0.000000267	3.23E-08	0.000000515	3.69E-08	0.000000561	5.93E-08	0.000000233	8.34E-08
27.69	6.19E-08	1.17E-08	0.000000111	1.31E-08	0.000000153	2.51E-08	0.000000115	2.93E-08
1040	0.00000205	7.56E-08	0.00000213	8.75E-08	0.00000156	0.000000119	0.00000071	7.84E-08
56.12	0.000000148	2.76E-08	0.000000146	2.45E-08	0.000000101	3.34E-08	4.42E-08	0.000000022
11.32	0.000000111	1.15E-08	0.000000182	1.19E-08	0.000000225	2.05E-08	0.000000156	2.19E-08
10.36	0.000000209	1.42E-08	0.000000391	1.51E-08	0.000000563	2.28E-08	0.000000438	2.91E-08
60.94	0.00000038	3.12E-08	0.000000596	3.01E-08	0.000000705	5.06E-08	0.00000047	0.000000053
42.26	0.000000336	2.83E-08	0.00000057	2.66E-08	0.000000621	3.79E-08	0.000000312	6.55E-08
0.74	5.55E-08	4.42E-09	0.000000169	7.92E-09	0.000000421	1.62E-08	0.000000496	2.97E-08
8.91	7.09E-08	8.62E-09	7.74E-08	7.91E-09	6.03E-08	1.26E-08	2.89E-08	9.2E-09
229.58	0.000000707	7.06E-08	0.00000144	7.19E-08	0.00000193	0.000000106	0.00000115	0.000000182
24.82	8.87E-08	1.35E-08	0.000000159	1.46E-08	0.00000022	2.86E-08	0.000000166	0.000000034
30.59	0.000000107	1.15E-08	0.00000026	1.66E-08	0.000000502	2.83E-08	0.000000488	4.29E-08
117.33	0.000000569	3.96E-08	0.000000947	0.000000038	0.0000012	6.12E-08	0.000000842	6.97E-08
109.17	0.00000136	7.68E-08	0.00000225	7.17E-08	0.00000281	0.000000106	0.00000196	0.000000122
11.26	0.000000173	1.29E-08	0.000000314	1.39E-08	0.000000437	2.33E-08	0.000000332	2.82E-08
37.49	0.000000111	1.79E-08	0.000000183	1.91E-08	0.000000227	3.46E-08	0.000000158	3.69E-08
62	0.0000001	0.000000021	0.000000146	2.05E-08	0.000000158	0.000000039	9.86E-08	3.76E-08
39.48	0.000000315	2.48E-08	0.000000424	2.06E-08	0.000000419	3.44E-08	0.000000243	3.16E-08
96	0.000000333	3.96E-08	0.000000284	3.54E-08	0.000000165	4.35E-08	6.24E-08	2.48E-08
23.67	0.000000158	2.47E-08	0.000000301	2.81E-08	0.000000443	4.51E-08	0.000000351	5.64E-08
28.54	0.00000029	0.000000023	0.000000557	2.63E-08	0.000000827	4.15E-08	0.000000659	5.21E-08
0.14	3.56E-09	8.45E-10	0.000000009	1.31E-09	1.82E-08	2.44E-09	1.84E-08	3.71E-09
183.31	0.000000837	6.38E-08	0.00000128	5.95E-08	0.00000146	9.86E-08	0.000000947	0.000000101
20.15	0.00000115	7.93E-08	0.00000206	8.26E-08	0.00000282	0.000000129	0.00000212	0.000000156
262.95	0.000000709	4.72E-08	0.00000111	4.26E-08	0.0000013	7.17E-08	0.000000865	7.71E-08
11.36	7.52E-08	1.44E-08	8.16E-08	1.39E-08	0.000000063	2.09E-08	0.00000003	0.000000015
47.4	0.000000123	2.21E-08	0.000000286	3.09E-08	0.000000529	5.01E-08	0.000000499	7.29E-08
161.23	0.000000249	0.000000039	0.000000319	3.99E-08	0.000000299	6.88E-08	0.000000166	5.75E-08
69.12	0.000000158	2.23E-08	0.000000284	0.000000025	0.000000391	4.63E-08	0.000000295	5.39E-08
275.2	0.000000263	4.09E-08	0.000000367	3.71E-08	0.000000379	0.000000073	0.000000227	6.87E-08
74.68	0.000000157	2.91E-08	0.000000342	3.84E-08	0.000000588	6.14E-08	0.000000524	8.47E-08
96	8.75E-08	0.000000024	0.000000115	2.42E-08	0.000000111	4.38E-08	6.28E-08	3.81E-08
539.12	0.000000125	4.11E-08	0.000000258	5.16E-08	0.000000417	9.99E-08	0.000000354	0.000000132
102.98	0.000000326	2.43E-08	0.000000617	2.69E-08	0.000000903	4.63E-08	0.000000711	5.83E-08
29.36	0.000000243	2.67E-08	0.00000042	2.79E-08	0.000000555	4.75E-08	0.000000403	5.44E-08
109.22	0.00000476	0.00000018	0.00000632	0.00000013	0.00000616	0.000000132	0.00000352	0.000000132
66.65	0.000000224	4.01E-08	0.000000514	4.66E-08	0.000000607	6.85E-08	0.000000234	8.56E-08
9.96	0.000000078	8.29E-09	0.000000132	8.65E-09	0.000000169	1.58E-08	0.00000012	1.75E-08
30.91	0.000000202	6.71E-08	0.000000359	6.99E-08	0.000000489	0.000000103	0.000000364	0.000000123
116.04	0.000000581	4.73E-08	0.000000839	4.29E-08	0.000000902	7.36E-08	0.000000559	7.15E-08
2.46	1.06E-08	2.94E-09	1.82E-08	3.45E-09	2.38E-08	6.55E-09	1.72E-08	7.12E-09
66.86	0.000000307	0.000000026	0.000000443	2.31E-08	0.000000475	4.01E-08	0.000000294	3.92E-08
113.04	0.000000429	4.84E-08	0.000000703	4.91E-08	0.000000872	0.000000091	0.000000604	9.87E-08
0.5	0.000000003	9.15E-10	1.02E-08	1.89E-09	2.92E-08	3.59E-09	3.81E-08	0.000000007
18.21	9.66E-08	2.17E-08	0.000000149	0.000000023	0.000000173	4.07E-08	0.000000114	4.05E-08
4.93	1.78E-08	4.43E-09	2.27E-08	4.93E-09	2.11E-08	8.19E-09	1.16E-08	6.71E-09
53.74	0.000000121	2.23E-08	0.000000217	2.44E-08	0.000000298	4.59E-08	0.000000224	5.39E-08
15.89	0.000000581	3.91E-08	0.00000128	3.71E-08	0.00000207	0.000000062	0.00000159	9.35E-08
144.95	0.00000205	7.29E-08	0.0000037	7.54E-08	0.00000513	9.13E-08	0.00000387	0.000000115
7.63	0.000000151	1.23E-08	0.000000289	1.23E-08	0.000000343	1.84E-08	0.000000172	3.08E-08
80.06	0.0000011	4.49E-08	0.00000197	0.000000045	0.00000272	6.15E-08	0.00000204	7.76E-08
171.9	0.000000248	3.08E-08	0.000000428	3.31E-08	0.000000563	6.09E-08	0.000000409	6.87E-08
44.58	0.000000465	4.03E-08	0.00000066	3.62E-08	0.000000694	0.00000006	0.000000422	5.71E-08
18.78	0.000000291	2.58E-08	0.000000668	2.77E-08	0.00000107	4.73E-08	0.000000776	8.08E-08
5.03	0.000000233	1.74E-08	0.000000374	1.62E-08	0.000000451	2.65E-08	0.000000306	0.000000029
9.01	0.000000102	1.67E-08	0.000000155	1.63E-08	0.000000175	2.66E-08	0.000000112	2.63E-08
51.54	0.000000146	3.01E-08	0.000000238	3.25E-08	0.000000294	5.54E-08	0.000000203	0.000000058
8.95	0.000000159	2.32E-08	0.000000162	1.89E-08	0.000000117	0.000000027	5.25E-08	1.86E-08
67.41	0.00000043	6.23E-08	0.000000503	5.92E-08	0.000000423	9.48E-08	0.000000215	0.000000073
7.79	7.63E-08	9.7E-09	7.71E-08	8.2E-09	5.46E-08	0.000000012	2.42E-08	8.17E-09
22.42	0.000000162	1.57E-08	0.00000034	1.78E-08	0.000000419	2.72E-08	0.0000002	0.000000045
12.38	3.74E-08	8.85E-09	6.98E-08	9.6E-09	0.0000001	1.79E-08	7.79E-08	2.23E-08
22.14	0.000000125	2.45E-08	0.00000022	2.57E-08	0.000000295	0.00000004	0.000000218	4.68E-08
6.26	0.000000102	0.000000008	0.000000159	7.6E-09	0.000000186	1.31E-08	0.000000123	1.37E-08
129.79	0.000000247	0.000000034	0.000000392	3.37E-08	0.00000047	6.16E-08	0.000000317	0.000000065
75.74	0.00000342	0.000000107	0.00000845	0.000000158	0.0000166	0.000000199	0.0000165	0.000000305
174.74	0.000000469	9.89E-08	0.000000699	9.75E-08	0.000000778	0.000000173	0.000000495	0.000000169
43.8	0.000000317	2.15E-08	0.000000664	2.58E-08	0.00000109	4.16E-08	0.000000941	5.85E-08
105.62	0.000000156	3.77E-08	0.000000256	3.83E-08	0.000000317	7.45E-08	0.00000022	8.07E-08
36.29	3.62E-08	1.18E-08	6.74E-08	1.39E-08	9.71E-08	0.000000028	7.56E-08	3.37E-08
44.51	0.000000177	1.78E-08	0.000000298	1.78E-08	0.000000381	3.51E-08	0.000000271	3.96E-08
132.76	9.86E-08	1.78E-08	0.000000248	2.62E-08	0.0000005	4.57E-08	0.000000503	7.28E-08
81.22	0.00000168	5.59E-08	0.00000327	6.31E-08	0.00000495	0.000000074	0.000004	9.84E-08
50.28	0.000000646	3.67E-08	0.00000141	4.61E-08	0.00000241	6.88E-08	0.00000215	9.93E-08
0.78	1.93E-08	3.36E-09	5.48E-08	5.57E-09	0.000000126	1.01E-08	0.000000141	1.78E-08
94.19	0.00000049	3.33E-08	0.000000873	3.39E-08	0.00000119	5.59E-08	0.000000893	6.81E-08
85.45	0.000000154	0.00000004	0.000000276	4.23E-08	0.000000378	7.44E-08	0.000000283	8.86E-08
0.24	2.34E-09	8.84E-10	6.76E-09	1.5E-09	1.59E-08	2.78E-09	1.79E-08	4.94E-09
	1.53E-08	4.55E-09	1.44E-08	4.9E-09	9.43E-09	0.000000006	8.71E-09	
96	0.000000895	3.86E-08	0.00000183	4.52E-08	0.00000293	6.39E-08	0.00000247	0.000000089
37.25	0.000000484	5.11E-08	0.000000675	4.76E-08	0.000000696	7.86E-08	0.000000417	7.25E-08
18.4	6.63E-08	1.02E-08	9.58E-08	1.06E-08	0.000000103	1.95E-08	0.000000064	1.83E-08
333.76	0.000000543	5.53E-08	0.00000115	6.68E-08	0.0000019	0.000000104	0.00000164	0.000000148
79.71	0.000000235	2.48E-08	0.000000415	2.54E-08	0.00000056	4.66E-08	0.000000415	5.53E-08
459.05	0.000000655	7.19E-08	0.0000009	6.59E-08	0.000000913	0.00000012	0.00000054	0.00000011
64	0.000000112	2.96E-08	0.000000154	2.88E-08	0.000000158	5.11E-08	0.000000094	4.66E-08
0.07	1.45E-09	6.97E-10	5.45E-09	1.17E-09	0.00000001	2.25E-09	4.76E-09	2.43E-09
17.2	5.69E-08	1.04E-08	8.93E-08	1.06E-08	0.000000106	2.04E-08	7.05E-08	2.11E-08
144	0.00000123	5.76E-08	0.00000244	6.47E-08	0.00000377	9.34E-08	0.0000031	0.000000127
100	0.000000363	3.45E-08	0.000000539	0.000000033	0.000000598	6.14E-08	0.00000038	6.08E-08
48	0.000000104	1.73E-08	0.000000119	1.79E-08	9.75E-08	2.87E-08	4.86E-08	2.15E-08
209.24	0.000000842	7.06E-08	0.00000143	7.02E-08	0.00000185	0.000000123	0.00000133	0.000000141
131.52	0.000000308	2.78E-08	0.000000609	0.000000032	0.000000935	5.76E-08	0.000000765	7.54E-08
72.12	0.000000883	3.89E-08	0.00000194	4.98E-08	0.00000334	6.76E-08	0.00000299	9.72E-08
6.64	3.61E-08	7.46E-09	7.92E-08	1.12E-08	4.78E-08	1.97E-08	1.68E-08	
102.04	0.000000393	0.000000034	0.00000067	3.35E-08	0.000000871	5.82E-08	0.000000626	6.75E-08
32.45	5.86E-08	1.03E-08	0.000000114	1.29E-08	0.000000172	2.72E-08	0.000000138	3.35E-08
160	0.000000201	2.84E-08	0.000000218	2.86E-08	0.000000168	4.34E-08	8.01E-08	3.09E-08
238.14	0.00000118	5.96E-08	0.00000198	5.58E-08	0.00000252	8.17E-08	0.00000178	9.62E-08
77.02	0.00000179	0.000000141	0.00000367	0.000000129	0.00000524	0.0000002	0.0000035	0.000000286
11.08	0.000000157	1.33E-08	0.000000234	1.24E-08	0.000000212	1.78E-08	8.69E-08	2.59E-08
168	0.000000226	4.05E-08	0.00000029	3.67E-08	0.000000271	6.46E-08	0.00000015	5.54E-08
0.49	1.02E-08	0.000000002	1.72E-08	2.29E-09	0.000000022	4.22E-09	1.56E-08	4.53E-09
4.35	3.37E-08	4.65E-09	5.52E-08	5.1E-09	6.89E-08	0.00000001	0.000000048	1.06E-08
20.9	0.00000224	6.82E-08	0.00000455	8.24E-08	0.00000721	0.000000092	0.00000604	0.000000121
7.83	4.97E-08	7.13E-09	5.95E-08	6.93E-09	5.15E-08	1.15E-08	2.68E-08	9.11E-09
7.8	4.47E-08	8.72E-09	6.39E-08	8.65E-09	6.81E-08	1.51E-08	0.000000042	1.42E-08
4.35	3.75E-08	0.000000006	5.06E-08	5.93E-09	5.02E-08	1.07E-08	2.92E-08	9.48E-09
71	8.61E-08	2.22E-08	0.000000137	2.45E-08	0.000000164	4.35E-08	0.000000111	4.41E-08
96	9.38E-08	0.000000022	0.000000216	2.93E-08	0.000000394	5.02E-08	0.000000368	7.55E-08
38.63	0.000000852	5.12E-08	0.00000187	4.68E-08	0.00000302	7.73E-08	0.00000237	0.000000139
108.9	0.000000286	4.81E-08	0.00000057	5.74E-08	0.000000886	9.77E-08	0.000000731	0.000000127
44.62	0.000000119	2.49E-08	0.000000245	3.06E-08	0.000000392	5.17E-08	0.000000331	6.83E-08
13.18	6.47E-08	1.42E-08	0.000000107	1.51E-08	0.000000136	2.62E-08	9.51E-08	2.82E-08
365.28	0.00000169	0.00000015	0.00000286	0.000000154	0.00000367	0.000000254	0.00000261	0.000000284
18	0.000000262	0.000000032	0.000000464	3.44E-08	0.000000629	5.56E-08	0.000000468	6.48E-08
406.82	0.00000292	0.00000011	0.00000508	0.000000108	0.00000674	0.000000141	0.00000492	0.000000172
33.26	0.000000611	0.00000004	0.0000011	0.000000042	0.00000153	6.01E-08	0.00000116	7.35E-08
39.04	0.000000711	4.72E-08	0.00000103	4.01E-08	0.00000112	6.88E-08	0.000000697	6.89E-08
377.58	0.000000921	0.000000067	0.00000155	6.56E-08	0.00000198	0.000000107	0.0000014	0.000000122
3	5.33E-08	5.89E-09	5.17E-08	4.85E-09	0.000000035	0.000000007	1.49E-08	4.62E-09
80	0.000000087	1.79E-08	0.00000017	2.12E-08	0.000000258	4.28E-08	0.000000209	5.42E-08
3.35	2.22E-08	5.6E-09	2.92E-08	7.78E-09	1.56E-08		2.17E-09	
336.86	0.000000355	4.18E-08	0.000000766	5.29E-08	0.0000013	8.94E-08	0.00000115	0.000000125
0.43	0.000000006	1.43E-09	8.89E-09	1.58E-09	9.77E-09	2.86E-09	6.17E-09	2.7E-09
0.99	6.59E-09	2.2E-09	1.77E-08	3.54E-09	3.82E-08	6.16E-09	4.04E-08	0.00000001
2.86	2.46E-08	0.000000005	4.29E-08	5.83E-09	5.72E-08	1.09E-08	0.000000042	1.21E-08
15.8	4.89E-08	1.02E-08	7.71E-08	1.08E-08	9.17E-08	2.01E-08	6.15E-08	2.06E-08
26.43	0.000000122	1.88E-08	0.000000194	1.76E-08	0.000000234	3.28E-08	0.000000158	3.56E-08
58.43	0.000000164	2.35E-08	0.000000311	0.000000027	0.000000457	4.63E-08	0.000000361	5.73E-08
1.28	1.62E-08	0.000000003	0.000000027	3.23E-09	3.42E-08	6.2E-09	2.41E-08	6.69E-09
9.04	0.000000157	1.52E-08	0.000000205	1.35E-08	0.000000198	2.22E-08	0.000000112	1.94E-08
0.07	1.3E-09	5.16E-10	3.15E-09	7.51E-10	6.07E-09	1.42E-09	5.91E-09	2.14E-09
158.46	0.00000213	8.35E-08	0.00000345	7.52E-08	0.00000422	9.34E-08	0.00000289	0.000000109
2.68	1.47E-08	6.37E-09	4.91E-08	9.53E-09	6.56E-08	1.48E-08	1.92E-08	1.77E-08
7.55	0.000000284	1.54E-08	0.000000522	1.62E-08	0.00000074	2.45E-08	0.000000569	3.09E-08
51.54	7.73E-08	1.43E-08	0.000000135	0.000000016	0.000000179	3.11E-08	0.000000131	0.000000035
22.31	0.000000139	1.46E-08	0.000000272	1.78E-08	0.000000231	2.85E-08	5.35E-08	2.73E-08
0.18	4.09E-09	1.23E-09	9.66E-09	1.7E-09	1.81E-08	3.47E-09	1.73E-08	5.22E-09
57.42	0.000000127	0.000000017	0.000000211	1.79E-08	0.000000264	3.37E-08	0.000000184	3.65E-08
148.38	0.000000933	6.25E-08	0.00000189	7.23E-08	0.00000301	0.000000115	0.00000252	0.000000159
17.98	6.28E-08	1.03E-08	7.81E-08	1.06E-08	7.07E-08	1.78E-08	3.82E-08	1.44E-08
6.32	5.49E-08	1.29E-08	6.46E-08	1.23E-08	5.48E-08	1.85E-08	2.81E-08	1.42E-08
36.13	0.000000901	5.45E-08	0.00000141	3.67E-08	0.00000144	4.52E-08	0.0000007	6.81E-08
80.88	0.000000313	4.06E-08	0.000000593	4.51E-08	0.000000867	7.75E-08	0.000000684	9.77E-08
26.08	4.96E-08	1.53E-08	8.44E-08	1.59E-08	0.00000011	3.01E-08	7.86E-08	0.000000034
288	0.000000151	3.36E-08	0.000000268	3.67E-08	0.000000362	7.18E-08	0.000000268	8.33E-08
4.3	0.000000193	9.69E-09	0.000000458	1.33E-08	0.000000865	2.11E-08	0.000000829	3.29E-08
228.72	0.000000218	3.59E-08	0.000000362	3.78E-08	0.000000457	7.49E-08	0.000000321	8.19E-08
241.3	0.00000123	6.76E-08	0.00000199	6.17E-08	0.00000243	9.54E-08	0.00000166	0.000000107
33	6.14E-08	1.18E-08	9.25E-08	1.29E-08	0.000000104	2.44E-08	6.69E-08	2.36E-08
3.2	4.97E-08	3.17E-08	0.000000106	4.28E-08	0.000000181	5.75E-08	0.00000016	7.45E-08
150.49	0.000000267	0.000000039	0.000000293	3.54E-08	0.000000229	5.94E-08	0.00000011	4.39E-08
4.82	1.56E-08	4.52E-09	2.11E-08	0.000000005	2.11E-08	0.000000009	1.23E-08	7.94E-09
