GRB160712A   |    704155    | -1.120520e+00 | -1.304030e+00 | -8.594010e-01 | 9.719690e+02 | 0.000000e+00 | 0.000000e+00 | 4.976690e-03 | 4.413620e-03 | 6.213010e-03 | 63.38 | 56 | 1.132 | 2.323614e-01 | 50.0000 | 54.06 | -8.600000 | 45.464000 |  
GRB160709A   |    703769    | -6.589410e-01 | -1.338510e+00 | 8.043550e-01 | 1.840850e+02 | 0.000000e+00 | 0.000000e+00 | 1.384470e-02 | 7.893410e-03 | 4.983250e-02 | 43.46 | 56 | 0.7761 | 8.892216e-01 | 50.0000 | 4.8 | 0.000000 | 4.800000 |  
GRB160705B   |    703176    | -1.773980e+00 | -3.360380e+00 | -1.987510e+00 | 9.999360e+03 | 2.319720e+02 | 0.000000e+00 | 1.124440e-03 | 0.000000e+00 | 1.239200e-03 | 55.08 | 56 | 0.9835 | 5.097584e-01 | 50.0000 | 69.62 | -14.484000 | 55.132000 |  
GRB160703A   |    702699    | -1.324940e+00 | -1.359410e+00 | -1.287910e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.149490e-02 | 1.130330e-02 | 1.241210e-02 | 39.47 | 56 | 0.7048 | 9.539607e-01 | 50.0000 | 79.73 | -26.428000 | 53.304000 |  
GRB160630A   |    702252    | -1.166620e+00 | -1.438000e+00 | -6.062850e-01 | 2.972860e+02 | 0.000000e+00 | 0.000000e+00 | 4.158040e-03 | 3.297290e-03 | 7.477680e-03 | 68.17 | 56 | 1.217 | 1.276733e-01 | 50.0000 | 36.3 | -1.416000 | 34.888000 |  
GRB160625A   |    701503    | -1.916650e+00 | -2.091430e+00 | -1.607730e+00 | 2.270860e+01 | 1.740220e+00 | 4.993320e+01 | 7.005400e-03 | N/A | N/A | 36.67 | 56 | 0.6548 | 9.787289e-01 | 50.0000 | 62.45 | -15.036000 | 47.412000 |  
GRB160624A   |    701288    | -3.587080e-01 | -7.662170e-01 | 3.126530e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.162490e-02 | 8.182910e-03 | 0.000000e+00 | 60.93 | 56 | 1.088 | 3.031639e-01 | 50.0000 | 0.256 | 0.048000 | 0.304000 |  
GRB160623A   |  N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB160612A   |  00031791037 | -7.057690e-01 | -8.831260e-01 | -5.215040e-01 | 9.999320e+03 | 0.000000e+00 | 0.000000e+00 | 4.314780e-02 | 3.925890e-02 | 5.545190e-02 | 67.37 | 56 | 1.203 | 1.420749e-01 | 50.0000 | 0.184 | 0.116000 | 0.300000 |  
GRB160611A   |    690598    | -1.531620e+00 | -1.784920e+00 | -1.067670e+00 | 1.600140e+02 | N/A | N/A | 5.051970e-03 | N/A | N/A | 54.45 | 56 | 0.9723 | 5.337658e-01 | 50.0000 | 44.9 | -31.384000 | 13.512000 |  
GRB160607A   |    689597    | -1.144980e+00 | -1.242350e+00 | -1.045700e+00 | 2.470500e+02 | 1.916460e+02 | 3.808620e+02 | 4.458550e-02 | 4.094550e-02 | 4.861120e-02 | 28.19 | 56 | 0.5035 | 9.992966e-01 | 50.0000 | 58.63 | -14.548000 | 44.080000 |  
GRB160601A   |    688452    | -5.732370e-01 | -1.101830e+00 | 3.884490e-01 | 2.093690e+02 | 0.000000e+00 | 0.000000e+00 | 6.170600e-02 | 0.000000e+00 | 8.863760e-03 | 58.45 | 56 | 1.044 | 3.854440e-01 | 50.0000 | 0.144 | -0.024000 | 0.120000 |  
GRB160525B   |    687522    | -6.015900e-01 | -2.085310e+00 | 1.593240e+00 | 4.500100e+01 | 0.000000e+00 | 0.000000e+00 | 6.123970e-02 | 0.000000e+00 | 1.209770e+00 | 45.41 | 56 | 0.8109 | 8.432209e-01 | 50.0000 | 0.316 | 0.016000 | 0.332000 |  
GRB160525A   |    687492    | 9.284290e-01 | -1.650380e+00 | 7.156860e+00 | 2.529530e+01 | 1.766750e+01 | 3.233450e+01 | 8.176070e-02 | 0.000000e+00 | 4.302430e+03 | 38.01 | 56 | 0.6787 | 9.686522e-01 | 50.0000 | 64 | 0.000000 | 64.000000 |  
GRB160519A   |    686818    | -1.514620e+00 | -2.160260e+00 | -2.162710e-01 | 4.575410e+01 | N/A | N/A | 5.474640e-03 | N/A | N/A | 47.06 | 56 | 0.8404 | 7.967730e-01 | 50.0000 | 42.14 | -0.992000 | 41.152000 |  
GRB160506A   |    685245    | -1.993810e+00 | -2.015240e+00 | -1.577660e+00 | 2.955850e+00 | N/A | N/A | 5.420930e-04 | N/A | N/A | 56.31 | 56 | 1.006 | 4.631002e-01 | 50.0000 | 345.1 | -9.096000 | 336.016000 |  
GRB160504A   |    685124    | -1.794930e+00 | -2.612360e+00 | -1.453100e+00 | 9.999360e+03 | N/A | N/A | 1.429200e-03 | N/A | N/A | 38.24 | 56 | 0.6828 | 9.666186e-01 | 50.0000 | 58.59 | -42.392000 | 16.196000 |  
GRB160501A   |    684679    | -6.380930e-01 | -1.851030e+00 | 9.495720e-01 | 3.131740e+01 | N/A | N/A | 1.005560e-02 | N/A | N/A | 38.57 | 56 | 0.6888 | 9.634536e-01 | 50.0000 | 64 | 0.000000 | 64.000000 |  
GRB160425A   |    684098    | -1.975480e+00 | -0.000000e+00 | -1.417000e+00 | 5.250820e+00 | N/A | N/A | 8.695370e-04 | N/A | N/A | 53.38 | 56 | 0.9532 | 5.747220e-01 | 50.0000 | 320.3 | -0.532000 | 319.800000 |  
GRB160424A   |    683906    | -1.104610e+00 | -1.446510e+00 | -6.650490e-01 | 1.635380e+02 | 9.588160e+01 | 0.000000e+00 | 2.183200e-02 | 1.524880e-02 | 3.484420e-02 | 49.22 | 56 | 0.8789 | 7.273753e-01 | 50.0000 | 8.16 | -1.424000 | 6.736000 |  
GRB160419A   |    683383    | -6.940890e-01 | -1.002460e+00 | -3.629080e-01 | 1.184170e+02 | 9.543910e+01 | 1.781970e+02 | 5.305760e-02 | 3.870800e-02 | 7.431660e-02 | 38.94 | 56 | 0.6953 | 9.597978e-01 | 50.0000 | 13.82 | -4.488000 | 9.336000 |  
GRB160417A   |    683076    | -1.929490e+00 | -2.747420e+00 | -1.643670e+00 | 9.999360e+03 | N/A | N/A | 4.041250e-03 | N/A | N/A | 66.51 | 56 | 1.188 | 1.587773e-01 | 50.0000 | 16.02 | -2.136000 | 13.888000 |  
GRB160412A   |    682522    | -1.723510e+00 | -2.043190e+00 | -1.373120e+00 | 8.027850e+01 | 5.128090e+01 | 0.000000e+00 | 5.755850e-03 | 4.668560e-03 | 8.849260e-03 | 57.74 | 56 | 1.031 | 4.106951e-01 | 50.0000 | 44.48 | -4.308000 | 40.176000 |  
GRB160411A   |    682339    | 1.402250e+00 | -3.755250e-01 | 4.707390e+00 | 6.658510e+01 | 5.346140e+01 | 9.234340e+01 | 4.124430e-01 | 0.000000e+00 | 1.108420e+01 | 56.77 | 56 | 1.014 | 4.461073e-01 | 50.0000 | 0.392 | 0.060000 | 0.452000 |  
GRB160410A   |    682269    | -1.105800e+00 | -2.638250e+00 | -3.506910e-01 | 9.999360e+03 | N/A | N/A | 8.665080e-04 | N/A | N/A | 64.89 | 56 | 1.159 | 1.944149e-01 | 50.0000 | 128 | -15.160000 | 112.840000 |  
GRB160409A   |    682162    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB160408A   |    682059    | -4.865330e-01 | -9.877740e-01 | 7.936380e-01 | 2.463510e+02 | 0.000000e+00 | 0.000000e+00 | 5.700150e-02 | N/A | N/A | 55.84 | 56 | 0.9971 | 4.809578e-01 | 50.0000 | 0.356 | 0.016000 | 0.372000 |  
GRB160327A   |    680655    | -1.838880e+00 | -1.943420e+00 | -1.476540e+00 | 9.999360e+03 | 1.000010e-02 | 0.000000e+00 | 3.013710e-03 | 2.835610e-03 | 4.619450e-03 | 50.97 | 56 | 0.9102 | 6.652627e-01 | 50.0000 | 49.22 | -6.368000 | 42.848000 |  
GRB160325A   |    680436    | -1.119260e+00 | -1.192700e+00 | -9.490630e-01 | 3.406860e+02 | 1.922980e+02 | 0.000000e+00 | 7.457830e-03 | 6.613730e-03 | 8.786150e-03 | 34.81 | 56 | 0.6216 | 9.882856e-01 | 50.0000 | 111.1 | -51.748000 | 59.380000 |  
GRB160321A   |    680017    | -1.145170e+00 | -1.917850e+00 | -1.627670e-01 | 4.679410e+01 | 3.329410e+01 | 0.000000e+00 | 3.990990e-03 | 1.440420e-03 | 1.537620e-02 | 50.16 | 56 | 0.8957 | 6.944532e-01 | 50.0000 | 39.98 | -20.884000 | 19.100000 |  
GRB160314A   |    679120    | -1.529620e+00 | -1.750060e+00 | -1.304880e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 3.121200e-03 | 8.732140e-04 | 7.484240e-03 | 62.84 | 56 | 1.122 | 2.470212e-01 | 50.0000 | 9.348 | -0.036000 | 9.312000 |  
GRB160313A   |    678929    | -1.305470e+00 | -1.535090e+00 | -6.680160e-01 | 9.999320e+03 | 0.000000e+00 | 0.000000e+00 | 1.205490e-03 | 0.000000e+00 | 2.272750e-03 | 75.63 | 56 | 1.351 | 4.134737e-02 | 50.0000 | 50.26 | -5.604000 | 44.656000 |  
GRB160303A   |    677495    | -1.065210e+00 | -1.370880e+00 | -6.824980e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 2.589490e-03 | 2.154790e-03 | 4.503240e-03 | 54.52 | 56 | 0.9736 | 5.310604e-01 | 50.0000 | 5.408 | -0.088000 | 5.320000 |  
GRB160228A   |    676595    | -1.218910e+00 | -1.401680e+00 | -8.410470e-01 | 5.095380e+02 | 0.000000e+00 | 0.000000e+00 | 1.790260e-03 | 1.546780e-03 | 2.653060e-03 | 41.22 | 56 | 0.7361 | 9.302580e-01 | 50.0000 | 119.6 | -0.008000 | 119.580000 |  
GRB160227A   |    676423    | -7.531500e-01 | -1.208240e+00 | -2.437190e-01 | 7.553370e+01 | 6.212850e+01 | 1.133910e+02 | 2.720690e-03 | 1.599220e-03 | 4.940980e-03 | 49.65 | 56 | 0.8866 | 7.124253e-01 | 50.0000 | 336.4 | -99.388000 | 236.964000 |  
GRB160225A   |    675998    | -1.164960e+00 | -1.784910e+00 | 4.853910e-02 | 1.041250e+02 | 2.668030e+01 | 0.000000e+00 | 1.635860e-03 | 0.000000e+00 | 6.498230e-03 | 56.46 | 56 | 1.008 | 4.576963e-01 | 50.0000 | 164.4 | -30.376000 | 135.288000 |  
GRB160223A   |    675361    | -9.579060e-01 | -1.246310e+00 | -6.486990e-01 | 1.398440e+02 | 1.006770e+02 | 3.477810e+02 | 4.411480e-03 | 3.245810e-03 | 6.125100e-03 | 51.91 | 56 | 0.9269 | 6.304206e-01 | 50.0000 | 188 | -6.000000 | 182.040000 |  
GRB160220B   |    674734    | -7.349440e-01 | -9.285400e-01 | -5.324090e-01 | 1.668420e+02 | 1.338760e+02 | 2.420800e+02 | 2.401960e-02 | 2.000390e-02 | 2.904450e-02 | 39.56 | 56 | 0.7065 | 9.528441e-01 | 50.0000 | 45.06 | -7.576000 | 37.484000 |  
GRB160220A   |    674670    | -1.509060e+00 | -1.757440e+00 | -1.081240e+00 | 9.999310e+03 | 0.000000e+00 | 0.000000e+00 | 5.981810e-03 | 9.664000e-04 | 1.272380e-02 | 39.07 | 56 | 0.6977 | 9.583980e-01 | 50.0000 | 9.088 | -0.100000 | 8.988000 |  
GRB160216A   |    673978    | -1.290730e+00 | -1.512200e+00 | -9.844850e-01 | 2.055690e+02 | 1.098130e+02 | 0.000000e+00 | 2.204980e-02 | 1.748880e-02 | 3.053100e-02 | 51.96 | 56 | 0.9279 | 6.283597e-01 | 50.0000 | 12 | -0.296000 | 11.704000 |  
GRB160203A   |    672525    | -1.776330e+00 | -2.294400e+00 | -8.328620e-01 | 5.847460e+01 | N/A | N/A | 6.800990e-03 | N/A | N/A | 50.71 | 56 | 0.9055 | 6.747746e-01 | 50.0000 | 19.7 | 6.088000 | 25.784000 |  
GRB160131A   |    672236    | -1.209440e+00 | -1.253040e+00 | -1.161390e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 2.580820e-03 | 2.521690e-03 | 2.818060e-03 | 54.54 | 56 | 0.9739 | 5.302476e-01 | 50.0000 | 774.5 | -1.492000 | 773.032000 |  
GRB160127A   |    671828    | -9.864380e-01 | -1.884720e+00 | 3.428710e-01 | 2.559340e+01 | N/A | N/A | 4.157700e-02 | N/A | N/A | 44.14 | 56 | 0.7882 | 8.742816e-01 | 50.0000 | 7.14 | -1.436000 | 5.704000 |  
GRB160123A   |    671447    | -5.657510e-01 | -1.297390e+00 | 3.492270e-01 | 6.961510e+01 | 5.356600e+01 | 1.504360e+02 | 2.389760e-02 | 9.741830e-03 | 7.539350e-02 | 42.64 | 56 | 0.7614 | 9.057651e-01 | 50.0000 | 5.048 | -2.048000 | 3.000000 |  
GRB160121A   |    671231    | -1.045670e+00 | -1.594820e+00 | -4.165830e-01 | 5.958250e+01 | 4.832140e+01 | 1.044370e+02 | 1.101220e-02 | 5.625810e-03 | 2.399120e-02 | 41.35 | 56 | 0.7383 | 9.283549e-01 | 50.0000 | 15 | -0.028000 | 14.972000 |  
GRB160119A   |    671014    | -1.625500e+00 | -1.682760e+00 | -1.520680e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 4.422020e-03 | 4.302190e-03 | 4.932140e-03 | 48.09 | 56 | 0.8587 | 7.649038e-01 | 50.0000 | 167.6 | 32.584000 | 200.228000 |  
GRB160117B   |    670800    | -1.777860e+00 | -1.997050e+00 | -6.790720e-01 | 1.614910e+01 | 5.581350e-01 | 3.974710e+01 | 5.077370e-03 | 0.000000e+00 | 2.553520e-02 | 51.24 | 56 | 0.9150 | 6.552671e-01 | 50.0000 | 14.45 | 0.020000 | 14.472000 |  
GRB160117A   |    670793    | -1.994940e+00 | -0.000000e+00 | -0.000000e+00 | 1.157020e+00 | 1.897320e+00 | 4.560090e+01 | 2.475440e-03 | 2.172010e-03 | 5.041660e-03 | 62.98 | 56 | 1.125 | 2.429785e-01 | 50.0000 | 173 | -60.000000 | 113.000000 |  
GRB160104A   |    669319    | -1.017150e+00 | -1.743280e+00 | -1.204210e-01 | 5.799840e+01 | 4.329340e+01 | 3.392600e+02 | 6.037070e-03 | 2.414310e-03 | 1.938460e-02 | 58.50 | 56 | 1.045 | 3.837142e-01 | 50.0000 | 18.96 | -1.312000 | 17.648000 |  
GRB151229A   |    668689    | -1.442280e+00 | -1.834990e+00 | -1.008700e+00 | 6.587840e+01 | 5.083060e+01 | 3.846550e+02 | 4.218360e-02 | 2.653860e-02 | 7.074250e-02 | 45.22 | 56 | 0.8076 | 8.480057e-01 | 50.0000 | 2.456 | -0.112000 | 2.344000 |  
