GRB160223A 134.864 1.203283e-06 1.882295e-06
GRB160220B 31.116 1.475609e-06 2.583933e-06
GRB160220A 8.26 1.277287e-07 1.789363e-07
GRB160216A 11.0 5.030501e-07 7.230882e-07
GRB160203A 17.44 2.935460e-07 3.057146e-07
GRB160131A 327.752 4.257763e-06 7.352270e-06
GRB160127A 6.156 1.199163e-07 8.886244e-08
GRB160123A 3.952 8.723873e-08 1.226138e-07
GRB160121A 10.5 1.707816e-07 1.999407e-07
GRB160119A 120.14 1.811481e-06 2.344521e-06
GRB160117B 11.536 1.087321e-07 8.923759e-08
GRB160117A 137.0 9.966809e-07 8.960786e-07
GRB160104A 16.564 1.122970e-07 1.330817e-07
GRB151229A 1.44 1.674782e-07 1.866716e-07
GRB151228B 48.0 6.429690e-07 8.260570e-07
GRB151228A 0.276 1.369351e-08 3.093318e-08
GRB151215A 17.848 9.249311e-08 9.317070e-08
GRB151210A 86.96 4.230412e-07 4.729690e-07
GRB151205B 1.436 2.084065e-08 2.741393e-08
GRB151205A 64.0 2.841646e-07 5.319490e-07
GRB151127A 0.1879999 5.051148e-09 8.452987e-09
GRB151122A 36.8 1.214440e-07 1.532837e-07
GRB151118A 23.568 1.281093e-07 1.569570e-07
GRB151114A 4.856 nan nan
GRB151112A 58.864 nan nan
GRB151111A 76.044 nan nan
GRB151107A nan nan nan
GRB151031A 5.0 1.098478e-07 8.544198e-08
GRB151029A 8.952 1.378642e-07 1.215070e-07
GRB151027B 80.0 4.173796e-07 4.737740e-07
GRB151027A 129.58 1.839664e-06 2.526495e-06
GRB151023A 10.76 8.511493e-08 7.139138e-08
GRB151022A 117.68 3.452794e-07 3.721779e-07
GRB151021A 110.056 6.857350e-06 9.531829e-06
GRB151006A 211.056 1.786136e-06 2.524669e-06
GRB151004A 137.272 3.006157e-07 3.106789e-07
GRB151001B 131.52 4.904369e-07 4.497520e-07
GRB151001A 9.828 1.459975e-07 2.538665e-07
GRB150925A 122.132 4.311617e-07 3.790271e-07
GRB150915A 160.0 2.442884e-07 1.758987e-07
GRB150911A 7.136 6.533405e-07 6.861192e-07
GRB150910A 112.272 1.108049e-06 1.704508e-06
GRB150907B 62.02 3.021718e-07 4.363690e-07
GRB150901A 64.0 1.519918e-07 1.008278e-07
GRB150831B 6.176 4.031790e-07 4.328605e-07
GRB150831A 0.92 5.475651e-08 1.337475e-07
GRB150821A 168.944 2.486819e-07 2.607921e-07
GRB150819A 51.664 1.287683e-07 1.553133e-07
GRB150818A 143.056 1.232406e-06 1.344045e-06
GRB150817A 37.996 1.657551e-06 1.937969e-06
GRB150811A 31.52 1.504392e-07 1.371674e-07
GRB150801B 408.708 8.288418e-07 9.544685e-07
GRB150728A 0.832 9.871229e-09 9.747235e-09
GRB150727A 87.956 7.282017e-07 1.329051e-06
GRB150724A 280.008 6.388417e-07 6.427221e-07
GRB150722A 67.312 1.701198e-07 1.897382e-07
GRB150720A 238.536 2.564196e-07 1.840989e-07
GRB150716A 42.568 3.711298e-07 5.126086e-07
GRB150711A 70.956 1.191337e-06 1.392914e-06
GRB150710B nan 8.712574e-07 1.376120e-06
GRB150710A 0.152 1.012613e-08 2.606173e-08
GRB150626B 48.0 2.260223e-07 3.761501e-07
GRB150626A 97.264 4.168411e-07 4.076342e-07
GRB150616A 608.408 5.223165e-06 6.608056e-06
GRB150615A 32.684 1.705432e-07 1.961302e-07
GRB150607A 25.988 6.157435e-07 8.180122e-07
GRB150530A 6.896 4.352117e-07 6.205554e-07
GRB150527A 108.8 8.728340e-07 1.069182e-06
GRB150530B 3.0 4.654374e-08 5.812476e-08
GRB150513A 161.564 1.263308e-06 2.037507e-06
GRB150430A 106.88 1.552856e-06 2.409468e-06
GRB150428B 130.948 1.075991e-06 1.229104e-06
GRB150428A 53.2 1.392194e-06 2.290023e-06
GRB150424A 81.056 3.090321e-07 5.487993e-07
GRB150423A 0.2159999 1.037380e-08 2.431634e-08
GRB150413A 243.596 1.149466e-06 1.431121e-06
GRB150407A nan nan nan
GRB150403A 37.296 3.625904e-06 6.222231e-06
GRB150402A 14.4 4.649578e-08 3.837634e-08
GRB150323C 159.664 3.925149e-07 4.100777e-07
GRB150323B 59.2 7.573753e-07 1.055386e-06
GRB150323A 149.728 1.538871e-06 1.845747e-06
GRB150318A 87.444 7.508927e-07 7.217851e-07
GRB150317A 23.284 1.607583e-07 2.265445e-07
GRB150314A 14.78 4.379452e-06 8.296401e-06
GRB150309A 242.04 4.170196e-06 6.329750e-06
GRB150302A 23.872 6.926147e-08 8.606604e-08
GRB150301B 17.136 4.788311e-07 6.983166e-07
GRB150301A 0.484 1.766559e-08 2.604222e-08
GRB150222A 15.836 5.662560e-07 7.415371e-07
GRB150213B 209.0 8.836328e-07 1.055485e-06
GRB150212A 15.488 2.218127e-07 3.153161e-07
GRB150211A 13.608 1.455236e-06 2.392233e-06
GRB150206A 75.0 3.368773e-06 5.334233e-06
GRB150204A 14.0 2.289833e-07 3.000431e-07
GRB150203A 24.436 2.644499e-07 3.016847e-07
GRB150202A 25.472 1.517550e-07 2.197419e-07
GRB150201A 26.592 2.534051e-07 1.988316e-07
GRB150120B 24.336 1.704437e-07 1.447042e-07
GRB150120A 1.196 4.077179e-08 4.650072e-08
GRB150110B 10.58 1.428325e-07 1.544781e-07
GRB150103A 49.088 2.476714e-07 3.257060e-07
GRB150101B 0.01199996 1.242711e-10 4.852102e-12
GRB150101A 0.05999994 9.227600e-10 2.675401e-10
GRB141229A 6.4 nan nan
GRB141225A 86.148 6.148262e-07 1.021298e-06
GRB141221A 36.816 5.804357e-07 6.969059e-07
GRB141220A 7.232 5.813339e-07 9.420538e-07
GRB141212B 10.508 2.874814e-07 4.179456e-07
GRB141212A 0.288 1.881825e-08 2.475935e-08
GRB141205A 1.664 2.533634e-08 4.483466e-08
GRB141130A 62.856 7.066112e-07 9.575034e-07
GRB141121A 481.004 1.193739e-06 1.420003e-06
GRB141109B 220.504 2.594049e-07 2.289172e-07
GRB141109A 200.188 1.655710e-06 2.325918e-06
GRB141102A 14.4 nan nan
GRB141031B 15.624 5.736682e-08 8.894280e-08
GRB141031A 464.0 7.654650e-07 1.247112e-06
GRB141026A 139.476 4.201906e-07 3.340537e-07
GRB141022A 8.716 1.062126e-07 1.714495e-07
GRB141020A 14.896 1.306504e-07 1.491904e-07
GRB141017A 55.808 7.893262e-07 1.071215e-06
GRB141015A 11.0 4.564607e-08 5.068196e-08
GRB141005A 3.472 2.341696e-07 3.968720e-07
GRB141004A 3.924 1.919289e-07 2.123050e-07
GRB140930B 0.8439999 6.073904e-08 1.559761e-07
GRB140927A 6.256 7.605197e-08 8.630196e-08
GRB140919A 152.304 1.660875e-06 2.072988e-06
GRB140916A 68.976 4.676243e-07 4.230163e-07
GRB140909A nan nan nan
GRB140907A 80.0 1.196582e-06 1.524799e-06
GRB140903A 0.2959999 4.042336e-08 4.079552e-08
GRB140901B 6.4 1.106474e-07 1.945813e-07
GRB140828A 19.148 4.043500e-07 4.878512e-07
GRB140824A 3.084 5.486338e-08 5.532130e-08
GRB140818B 31.552 1.847746e-07 2.084934e-07
GRB140817A 258.344 1.094799e-06 1.582102e-06
GRB140730A 40.896 9.849184e-08 7.542586e-08
GRB140719B 54.0 3.493441e-07 4.234707e-07
GRB140719A 48.0 1.264711e-07 1.469878e-07
GRB140716A-2 124.8 8.794099e-07 1.089385e-06
GRB140716A-1 124.8 2.237272e-07 2.568436e-07
GRB140713A 6.016 1.045817e-07 1.166315e-07
GRB140710A 3.0 6.965464e-08 6.788596e-08
GRB140709B 156.732 9.287537e-07 1.579322e-06
GRB140709A 105.192 1.471654e-06 1.882287e-06
GRB140706A 47.844 5.401619e-07 6.414073e-07
GRB140703A 68.644 1.049984e-06 1.293191e-06
GRB140629A 38.272 6.570471e-07 7.285117e-07
GRB140628A 10.54 3.376979e-07 4.593973e-07
GRB140626A 16.16 1.152629e-07 1.241851e-07
GRB140622A 0.132 4.378281e-09 2.073689e-09
GRB140619A 233.048 5.395662e-06 7.334404e-06
GRB140614B 49.872 1.785326e-07 1.718887e-07
GRB140614A 77.392 2.554730e-07 3.621138e-07
GRB140611A 3.2 nan nan
GRB140610A 93.252 1.514804e-06 2.038526e-06
GRB140607A 94.768 5.787491e-07 6.932508e-07
GRB140606A 0.34 6.715775e-09 1.866836e-08
GRB140529A 8.144 6.495306e-07 7.150717e-07
GRB140521A 9.876 2.237167e-07 3.324669e-07
GRB140518A 60.524 3.402324e-07 3.665943e-07
GRB140516A 0.256 8.760522e-09 9.448656e-09
GRB140515A 23.416 1.876080e-07 2.190288e-07
GRB140512A 154.112 2.960575e-06 4.693384e-06
GRB140509A 23.216 3.168516e-07 4.223534e-07
GRB140506A 111.104 6.769187e-07 9.203573e-07
GRB140502A 15.12 1.439835e-07 2.463955e-07
GRB140430A 173.588 3.418345e-07 3.405148e-07
GRB140428A 17.424 8.578356e-08 1.179490e-07
GRB140423A 134.144 2.127247e-06 3.372701e-06
GRB140419A 80.076 3.213993e-06 5.775171e-06
GRB140414A 0.4959999 1.816233e-08 4.575849e-08
GRB140413A 132.976 2.766997e-06 3.994465e-06
GRB140412A 48.0 2.152639e-07 2.110285e-07
GRB140408A 3.628 8.004233e-08 1.141352e-07
GRB140402A 0.896 1.108467e-08 2.002039e-08
GRB140331A 209.656 2.122432e-07 2.179986e-07
GRB140323A 106.488 3.894483e-06 5.497811e-06
GRB140320A 0.512 1.162706e-08 1.898191e-08
GRB140318A 7.604 6.515741e-08 1.025354e-07
GRB140311B 129.6 4.849204e-08 8.030462e-08
GRB140311A 70.48 5.668465e-07 6.993514e-07
GRB140305A 20.304 1.356395e-07 1.991664e-07
GRB140304A 14.784 2.509268e-07 4.077999e-07
GRB140302A 98.724 5.360140e-07 1.016731e-06
GRB140301A 27.804 1.355128e-07 1.390017e-07
GRB140215A 25.632 1.429875e-06 2.670595e-06
GRB140213A 59.932 3.375108e-06 3.884075e-06
GRB140211A 109.532 5.784810e-07 5.508953e-07
GRB140209A 20.432 9.902358e-07 1.470682e-06
GRB140206A 94.188 4.173668e-06 5.862296e-06
GRB140129B 1.36 2.255599e-08 1.922702e-08
GRB140129A 3.0 3.803919e-08 3.896289e-08
GRB140118A 84.092 7.410154e-07 8.096498e-07
GRB140114A 139.948 9.815407e-07 9.354667e-07
GRB140108A 95.232 1.795510e-06 2.480665e-06
GRB140103A 17.344 2.003563e-07 1.330433e-07
GRB140102A 55.08 1.765856e-06 2.724805e-06
GRB131229A 48.0 1.337646e-06 2.543321e-06
GRB131227A 17.988 1.926929e-07 3.017004e-07
GRB131226A 7.228 9.342171e-07 1.435351e-06
GRB131224B 8.348 7.984623e-08 7.555522e-08
GRB131205A 20.344 4.722016e-08 6.578659e-08
GRB131202A 30.196 1.525748e-07 2.104761e-07
GRB131128A 3.0 8.972868e-08 1.022943e-07
GRB131127A 94.972 6.464787e-07 5.072642e-07
GRB131120A 130.432 2.043048e-07 1.115549e-07
GRB131117A 10.88 8.403140e-08 9.614830e-08
GRB131110A 76.8 9.207796e-07 1.157726e-06
GRB131105A 112.208 nan nan
GRB131103A 15.208 2.281810e-07 2.633236e-07
GRB131031A 6.4 nan nan
GRB131030A 39.424 6.459437e-06 1.054933e-05
GRB131024B 96.816 2.698238e-07 5.402442e-07
GRB131024A 112.0 3.459951e-07 3.859491e-07
GRB131018A 73.216 3.492263e-07 2.947725e-07
GRB131004A 1.536 7.779828e-08 8.904714e-08
GRB131002B 52.0 2.504440e-07 2.142301e-07
GRB131002A 56.528 1.463252e-07 1.909366e-07
GRB131001A 5.0 1.596178e-07 1.771337e-07
GRB130929A 12.24 2.107459e-07 2.159928e-07
GRB130925A 160.296 1.232214e-05 1.187562e-05
GRB130919A 99.684 3.750836e-07 5.253854e-07
GRB130913A 41.6 2.129746e-08 4.684872e-08
GRB130912A 0.2839999 3.680079e-08 6.387444e-08
GRB130907A 364.368 2.837140e-05 4.975660e-05
GRB130831B 37.584 4.028093e-07 4.778036e-07
GRB130831A 30.192 1.915249e-06 2.012729e-06
GRB130829A 51.884 2.891155e-07 4.559438e-07
GRB130822A 0.04399997 3.260028e-09 4.091111e-09
GRB130816B 8.676 8.156331e-08 9.196337e-08
GRB130816A 29.976 1.229472e-07 1.354032e-07
GRB130812A 7.628 2.062565e-07 1.532878e-07
GRB130807A 293.04 5.851909e-07 7.511862e-07
GRB130806A 5.78 5.405947e-08 4.202732e-08
GRB130803A 43.572 3.710781e-07 4.744662e-07
GRB130727A 13.564 1.017556e-06 1.294907e-06
GRB130725B 4.776 1.205340e-07 9.954503e-08
GRB130725A 101.52 2.536684e-07 3.340308e-07
GRB130722A 98.368 3.143714e-06 4.587047e-06
GRB130719A 146.968 5.620404e-07 7.034084e-07
GRB130716A 87.672 7.382347e-08 1.185426e-07
GRB130708A 11.2 2.305441e-07 4.198497e-07
GRB130701A 4.38 1.156641e-06 1.548918e-06
GRB130627B 48.0 2.279607e-07 2.708445e-07
GRB130627A 18.048 2.117696e-07 2.514744e-07
GRB130626A 0.16 1.279739e-08 2.195994e-08
GRB130625A 41.272 4.433505e-07 6.600507e-07
GRB130623A 17.616 2.344853e-07 2.685192e-07
GRB130615A 332.556 7.081708e-07 6.649026e-07
GRB130612A 4.0 8.441700e-08 8.470128e-08
GRB130610A 47.724 5.552644e-07 9.194539e-07
GRB130609B 211.172 3.488810e-06 5.982974e-06
GRB130609A 7.056 1.662554e-07 1.807572e-07
GRB130608A 151.852 2.979702e-07 1.933182e-07
GRB130606A 276.656 6.881026e-07 9.606015e-07
GRB130605A 10.176 5.965241e-07 7.764760e-07
GRB130604A 76.284 4.048277e-07 5.237334e-07
GRB130603B 0.176 1.026906e-07 2.323328e-07
GRB130603A 69.128 5.429385e-07 6.085842e-07
GRB130529A 87.592 3.272469e-07 4.292156e-07
GRB130528A 640.0 1.439502e-06 1.963778e-06
GRB130527A 64.0 2.729749e-06 4.863991e-06
GRB130521A 10.956 1.309809e-07 1.232447e-07
GRB130518B 8.0 1.441179e-07 2.098447e-07
GRB130518A 81.6 nan nan
GRB130515A 0.2959999 2.372563e-08 5.567214e-08
GRB130514A 214.192 2.490075e-06 2.950615e-06
GRB130511A 2.74 3.992332e-08 6.225392e-08
GRB130508A 42.912 1.759088e-07 1.958247e-07
GRB130505A 89.344 9.420968e-07 1.152592e-06
GRB130504A 120.032 3.109322e-07 4.075920e-07
GRB130502A 7.568 1.237751e-07 1.367488e-07
GRB130427B 25.904 3.817954e-07 4.942547e-07
GRB130427A 244.332 7.717594e-05 1.366664e-04
GRB130420B 12.636 1.670246e-07 2.566968e-07
GRB130420A 121.136 2.393536e-06 2.108724e-06
GRB130419A 85.584 1.987617e-07 3.005196e-07
GRB130418A 274.924 5.440303e-07 5.194013e-07
GRB130408A 4.24 3.408262e-07 6.136389e-07
GRB130327A 6.372 7.130107e-08 6.359545e-08
GRB130315A 230.508 1.238609e-06 1.498422e-06
GRB130313A 0.1719999 7.321164e-09 1.029414e-08
GRB130306A 272.38 8.208543e-06 9.768910e-06
GRB130305A 52.8 nan nan
GRB130216A 6.52 6.992567e-07 1.095561e-06
GRB130216B 17.6 6.433008e-07 6.492532e-07
GRB130215A 66.224 1.403590e-06 1.845101e-06
GRB130211A 30.752 1.870817e-07 2.071960e-07
GRB130206A 121.0 5.084692e-07 6.762926e-07
GRB130131B 4.3 6.883130e-08 1.242413e-07
GRB130131A 51.524 9.557841e-08 8.709028e-08
GRB130122A 76.544 1.718498e-07 3.062027e-07
GRB130102A 132.78 2.119321e-07 2.902597e-07
GRB121229A 111.46 2.699837e-07 2.234897e-07
GRB121226A 1.012 3.519314e-08 4.964986e-08
GRB121217A 778.092 1.554546e-06 2.138029e-06
GRB121212A 6.056 4.614960e-08 3.253329e-08
GRB121211A 182.696 4.057296e-07 3.382258e-07
GRB121209A 42.92 6.800605e-07 1.018258e-06
GRB121202A 19.536 2.919315e-07 3.861899e-07
GRB121201A 38.0 2.075716e-07 2.277183e-07
GRB121128A 23.428 1.755787e-06 1.935049e-06
GRB121125A 52.252 1.140748e-06 1.608903e-06
GRB121123A 326.092 3.619258e-06 4.381267e-06
GRB121117A 23.3 2.299597e-07 3.929178e-07
GRB121108A 89.548 3.076579e-07 2.509910e-07
GRB121102A 54.68 5.893260e-07 6.506322e-07
GRB121031A 226.2 1.978712e-06 2.771421e-06
GRB121028A 2.876 9.098778e-08 1.114687e-07
GRB121027A 80.088 6.225418e-07 7.085794e-07
GRB121024A 67.968 2.473769e-07 3.957665e-07
GRB121017A 4.608 1.808481e-07 2.156472e-07
GRB121014A 80.0 3.085318e-07 3.368759e-07
GRB121011A 97.236 4.905643e-07 8.531902e-07
GRB121001A 147.824 3.918173e-07 6.145731e-07
GRB120927A 35.056 6.515225e-07 8.442081e-07
GRB120923A 26.076 1.096103e-07 1.258465e-07
GRB120922A 168.224 1.662854e-06 1.663466e-06
GRB120918A 25.096 8.007383e-07 1.058402e-06
GRB120913B 122.588 2.920609e-06 3.764985e-06
GRB120913A 36.044 2.771657e-07 2.452615e-07
GRB120911A 21.468 2.896617e-07 3.524934e-07
GRB120909A 220.596 1.733670e-06 2.685322e-06
GRB120907A 6.08 1.560016e-07 1.985360e-07
GRB120819A 71.02 3.433107e-07 4.929664e-07
GRB120817B 0.072 nan nan
GRB120817A 28.208 2.065461e-07 2.106721e-07
GRB120816A 4.432 1.237004e-07 8.692829e-08
GRB120815A 7.232 1.587799e-07 1.289483e-07
GRB120811C 24.344 9.149322e-07 9.204260e-07
GRB120811A 29.008 2.236932e-07 2.304001e-07
GRB120807A 19.884 8.312848e-08 9.383391e-08
GRB120805A 48.0 1.779390e-07 3.070020e-07
GRB120804A 0.808 1.996454e-07 3.156816e-07
GRB120803B 39.012 4.379610e-07 6.843614e-07
GRB120803A 8.888 5.025999e-08 1.041029e-07
GRB120802A 50.288 4.974414e-07 5.537732e-07
GRB120729A 93.928 6.538353e-07 8.552408e-07
GRB120728A 20.976 6.657579e-07 7.821432e-07
GRB120724A 77.924 2.635475e-07 1.955145e-07
GRB120722A 36.32 4.011364e-07 3.986594e-07
GRB120714B 157.312 3.134077e-07 4.342597e-07
GRB120714A 20.0 2.381065e-07 2.993789e-07
GRB120712A 14.808 4.251502e-07 6.605908e-07
GRB120711B 60.096 1.593365e-07 1.951620e-07
GRB120703A 51.704 9.779672e-07 1.297163e-06
GRB120701A 14.16 2.619594e-07 5.358878e-07
GRB120630A 0.5959999 1.136501e-08 2.226230e-08
GRB120624B 179.664 5.901528e-06 1.088991e-05
GRB120612A 90.284 2.990606e-07 4.648677e-07
GRB120521C 27.068 3.193492e-07 4.054767e-07
GRB120521B 146.832 4.379271e-07 7.573068e-07
GRB120521A 0.512 1.463836e-08 2.908657e-08
GRB120514A 164.344 7.153974e-07 9.644892e-07
GRB120422A 60.352 9.667064e-08 9.758312e-08
GRB120404A 38.724 4.524452e-07 5.011132e-07
GRB120403B 7.284 5.823308e-08 6.757557e-08
GRB120403A 1.396 2.768236e-08 3.671835e-08
GRB120401A 130.272 2.507781e-07 3.057169e-07
GRB120328A 29.928 1.372545e-07 1.504897e-07
GRB120327A 63.532 8.911816e-07 1.245450e-06
GRB120326A 69.48 8.007046e-07 8.087649e-07
GRB120324A 118.424 2.248369e-06 3.622494e-06
GRB120320A 24.976 1.576033e-07 2.120924e-07
GRB120312A 14.156 1.542372e-07 1.883211e-07
GRB120311B 29.688 3.079508e-07 3.204213e-07
GRB120311A 3.48 9.539272e-08 7.786018e-08
GRB120308A 61.256 3.190647e-07 3.877472e-07
GRB120305A 0.0999999 3.658895e-08 7.358003e-08
GRB120302A 49.6 6.085636e-08 1.373207e-07
GRB120229A 0.2359999 9.325648e-09 1.494752e-08
GRB120224A 7.0 7.034771e-08 5.554181e-08
GRB120219A 92.528 1.725986e-07 2.367649e-07
GRB120218A 31.376 nan nan
GRB120215A 7.924 6.865093e-08 8.544496e-08
GRB120213A 41.028 6.083172e-07 4.699591e-07
GRB120212A 5.0 1.454693e-07 1.397015e-07
GRB120211A 64.32 2.040489e-07 3.064533e-07
GRB120121A 26.8 2.378749e-07 4.076888e-07
GRB120119A 68.0 3.959368e-06 6.096294e-06
GRB120118B 20.304 5.382540e-07 5.127874e-07
GRB120116A 38.044 1.089817e-06 6.733542e-07
GRB120114A 48.0 1.644139e-07 2.822076e-07
GRB120106A 63.5 2.483449e-07 3.446397e-07
GRB120102A 38.708 1.114645e-06 1.481278e-06
GRB111229A 25.372 9.569684e-08 1.074726e-07
GRB111228A 101.244 2.630922e-06 2.257969e-06
GRB111225A 105.728 3.470011e-07 4.137526e-07
GRB111215A 373.82 7.043977e-07 9.262704e-07
GRB111212A 56.304 3.641271e-07 4.713496e-07
GRB111210A 2.516 3.645267e-08 5.935389e-08
GRB111209A 810.968 8.977866e-06 1.279184e-05
GRB111208A 168.0 2.425384e-07 3.319484e-07
GRB111207A 16.0 3.682402e-08 5.985924e-08
GRB111204A 48.0 1.335923e-07 1.505640e-07
GRB111201A 20.8 1.190645e-07 1.496863e-07
GRB111129A 8.476 6.064008e-08 4.208039e-08
GRB111126A 0.6719999 1.271364e-08 2.474001e-08
GRB111123A 290.0 1.891020e-06 2.393625e-06
GRB111121A 113.332 5.577290e-07 7.321722e-07
GRB111117A 0.4639999 1.892351e-08 5.288367e-08
GRB111109A 13.0 6.996294e-08 7.729441e-08
GRB111107A 31.072 2.238102e-07 3.201769e-07
GRB111103B 144.776 1.874217e-06 2.812289e-06
GRB111103A 11.616 3.104772e-07 5.071654e-07
GRB111029A 7.196 1.309924e-07 1.213294e-07
GRB111026A 3.58 4.477547e-08 5.591654e-08
GRB111022B 83.028 2.378599e-07 3.034878e-07
GRB111022A 22.82 5.649482e-07 6.834057e-07
GRB111020A 0.384 1.467249e-08 2.251717e-08
GRB111018A 32.708 1.263428e-07 1.118975e-07
GRB111016A 548.996 1.141886e-06 1.215915e-06
GRB111008A 62.848 1.472820e-06 1.672630e-06
GRB111005A 23.212 1.833396e-07 1.563386e-07
GRB110928A 20.88 1.333732e-07 2.596621e-07
GRB110921A 32.548 5.728928e-07 7.331509e-07
GRB110915A 79.568 1.365264e-06 2.089376e-06
GRB110827A 8.516 3.880557e-08 6.539493e-08
GRB110820A 264.616 2.451230e-07 2.470837e-07
GRB110818A 102.84 1.025973e-06 1.371310e-06
GRB110808A 40.704 1.143822e-07 1.063355e-07
GRB110801A 385.256 1.295745e-06 1.463826e-06
GRB110731A 40.944 1.210405e-06 2.183186e-06
GRB110726A 5.156 7.049719e-08 7.775382e-08
GRB110719A 41.228 5.246721e-07 6.273759e-07
GRB110715A 13.0 3.141024e-06 4.070438e-06
GRB110709B 810.472 5.471691e-06 8.356253e-06
GRB110709A 44.328 2.134221e-06 3.634120e-06
GRB110625A 42.5 6.723380e-06 9.965008e-06
GRB110610A 49.444 1.193624e-06 1.704619e-06
GRB110604A nan nan nan
GRB110530A 55.728 1.400298e-07 1.533523e-07
GRB110521A 96.0 1.054833e-07 2.483441e-07
GRB110520A 20.864 2.453382e-07 4.244388e-07
GRB110519A 27.184 1.224779e-06 1.152253e-06
GRB110503A 58.7 2.469179e-06 4.118913e-06
GRB110422A 25.784 8.800288e-06 1.390519e-05
GRB110420B 0.08399993 1.101624e-08 2.024852e-08
GRB110420A 13.868 2.065954e-06 1.713091e-06
GRB110414A 153.116 9.316169e-07 1.169277e-06
GRB110412A 24.0 4.500882e-07 6.203797e-07
GRB110411A 79.4 1.060180e-06 1.030908e-06
GRB110407A 155.568 5.198012e-07 6.264513e-07
GRB110402A 56.208 8.265317e-07 1.118973e-06
GRB110319A 20.68 5.339885e-07 3.645958e-07
GRB110319B 28.472 3.130388e-07 4.837693e-07
GRB110318B 4.788 5.642512e-08 1.058698e-07
GRB110318A 15.96 1.311559e-06 1.755205e-06
GRB110315A 87.676 1.134132e-06 1.332888e-06
GRB110312A 35.136 2.635254e-07 2.092727e-07
GRB110305A 12.0 2.057517e-07 2.735038e-07
GRB110223B 61.448 1.620843e-07 2.062914e-07
GRB110223A 7.0 4.286176e-08 5.721633e-08
GRB110213A 48.0 1.698987e-06 1.909941e-06
